"Source";"Target";"Type";"Weight"
18325;4937;"Undirected";3
740;3192;"Undirected";4
36396;22346;"Undirected";1
20266;7481;"Undirected";4
1448;9825;"Undirected";5
35354;7674;"Undirected";2
10030;35942;"Undirected";1
3055;30810;"Undirected";2
24796;30469;"Undirected";1
1800;32514;"Undirected";9
17054;22445;"Undirected";1
35942;27038;"Undirected";4
36776;7984;"Undirected";4
24026;2643;"Undirected";1
4249;1809;"Undirected";1
4303;29920;"Undirected";1
11526;11638;"Undirected";1
21735;30528;"Undirected";4
31341;10456;"Undirected";1
26754;2193;"Undirected";1
33886;13947;"Undirected";4
33296;18003;"Undirected";1
16924;24523;"Undirected";1
31999;22445;"Undirected";2
13408;13424;"Undirected";1
5251;34544;"Undirected";1
23700;29423;"Undirected";2
17925;35374;"Undirected";2
17962;11672;"Undirected";1
8458;27328;"Undirected";6
3077;30810;"Undirected";1
34959;15775;"Undirected";2
5030;14725;"Undirected";1
11473;7908;"Undirected";1
1800;8391;"Undirected";1
8458;33900;"Undirected";4
19219;18003;"Undirected";1
11914;25398;"Undirected";1
26232;10780;"Undirected";2
25796;28191;"Undirected";3
481;23477;"Undirected";2
37346;15640;"Undirected";3
943;9825;"Undirected";1
7012;22445;"Undirected";1
27159;31043;"Undirected";1
35231;36785;"Undirected";1
3199;5030;"Undirected";4
3512;25972;"Undirected";1
1347;25363;"Undirected";2
13715;31050;"Undirected";3
23623;19705;"Undirected";1
22963;34544;"Undirected";1
2474;3499;"Undirected";1
28087;32985;"Undirected";1
4965;26420;"Undirected";7
28217;24676;"Undirected";1
17547;20266;"Undirected";4
36353;23450;"Undirected";1
30616;35374;"Undirected";1
9927;7523;"Undirected";1
5504;37518;"Undirected";2
23297;8855;"Undirected";2
908;31918;"Undirected";2
34695;31841;"Undirected";3
18759;1240;"Undirected";1
32562;12320;"Undirected";1
13709;32895;"Undirected";4
7623;7523;"Undirected";1
5697;26651;"Undirected";1
31999;24006;"Undirected";2
30613;13940;"Undirected";3
24026;20294;"Undirected";1
19685;9242;"Undirected";1
1295;26754;"Undirected";1
1448;3077;"Undirected";5
11821;13473;"Undirected";1
29718;36045;"Undirected";9
1347;6820;"Undirected";1
5504;4576;"Undirected";6
29463;22445;"Undirected";2
11933;33247;"Undirected";3
26651;12256;"Undirected";2
11473;37497;"Undirected";1
20266;5049;"Undirected";1
26549;35372;"Undirected";1
21849;30810;"Undirected";5
24098;32493;"Undirected";3
31924;19705;"Undirected";1
36776;24965;"Undirected";1
29889;22783;"Undirected";5
25321;12091;"Undirected";4
32493;4369;"Undirected";1
29539;3499;"Undirected";5
28191;37518;"Undirected";1
16012;30229;"Undirected";1
32188;16744;"Undirected";2
9876;27159;"Undirected";1
6270;12988;"Undirected";1
2077;30258;"Undirected";1
21463;27038;"Undirected";1
1498;29738;"Undirected";3
32964;29463;"Undirected";5
36710;20266;"Undirected";7
614;22311;"Undirected";1
16012;31645;"Undirected";1
10378;23163;"Undirected";2
30201;17762;"Undirected";2
5504;10653;"Undirected";2
4249;21849;"Undirected";14
21577;2364;"Undirected";3
19419;13238;"Undirected";1
22684;36463;"Undirected";37
9603;26895;"Undirected";3
4046;32895;"Undirected";1
36507;6509;"Undirected";1
1618;4576;"Undirected";2
1979;32985;"Undirected";4
32895;20733;"Undirected";4
24304;16008;"Undirected";3
23113;15640;"Undirected";5
28087;15999;"Undirected";6
29463;24006;"Undirected";1
22344;35773;"Undirected";1
2274;30697;"Undirected";2
27012;26232;"Undirected";1
14887;17925;"Undirected";1
9927;14112;"Undirected";3
18763;28978;"Undirected";1
24007;27134;"Undirected";4
37142;11675;"Undirected";2
11473;31495;"Undirected";2
29920;25796;"Undirected";2
32544;19736;"Undirected";3
10262;24249;"Undirected";1
14127;34544;"Undirected";2
3796;24082;"Undirected";7
21350;3077;"Undirected";3
26232;8215;"Undirected";4
24618;30616;"Undirected";1
13897;4369;"Undirected";2
874;25366;"Undirected";3
3410;9242;"Undirected";4
31185;20122;"Undirected";1
32585;31043;"Undirected";2
31645;9825;"Undirected";4
37064;33247;"Undirected";12
24026;31759;"Undirected";1
23623;36852;"Undirected";1
26752;9651;"Undirected";1
27012;2922;"Undirected";3
37064;14349;"Undirected";4
5251;20427;"Undirected";2
35428;18070;"Undirected";2
4298;29666;"Undirected";9
36710;25971;"Undirected";3
16604;13665;"Undirected";2
29279;13715;"Undirected";1
4597;37000;"Undirected";2
1800;29052;"Undirected";5
26420;31918;"Undirected";2
32544;1680;"Undirected";3
30201;32502;"Undirected";4
37368;17454;"Undirected";5
35146;36271;"Undirected";2
31759;29010;"Undirected";1
30138;6633;"Undirected";1
17418;29895;"Undirected";1
6536;14725;"Undirected";2
14008;36785;"Undirected";1
14097;3758;"Undirected";1
14887;20477;"Undirected";1
10780;36045;"Undirected";3
3542;13293;"Undirected";1
1448;3089;"Undirected";1
29129;17349;"Undirected";1
21871;11675;"Undirected";2
32493;12091;"Undirected";1
26671;8449;"Undirected";1
24774;16996;"Undirected";1
32690;19425;"Undirected";2
36710;30504;"Undirected";1
32355;32188;"Undirected";3
25971;16544;"Undirected";7
16544;26895;"Undirected";3
20294;19272;"Undirected";2
5145;13979;"Undirected";2
7422;11672;"Undirected";2
17418;5030;"Undirected";8
36271;27890;"Undirected";1
26857;7991;"Undirected";2
929;28030;"Undirected";4
22301;26895;"Undirected";1
26232;3758;"Undirected";14
32502;29658;"Undirected";4
11473;30504;"Undirected";1
32289;29964;"Undirected";10
24007;29964;"Undirected";2
11821;24860;"Undirected";1
21577;6041;"Undirected";2
6041;11675;"Undirected";3
35428;28978;"Undirected";7
25633;34875;"Undirected";2
7012;1618;"Undirected";1
19219;9757;"Undirected";4
21871;24082;"Undirected";3
22963;4838;"Undirected";2
6326;9228;"Undirected";1
26140;22684;"Undirected";5
27832;4369;"Undirected";1
2221;31495;"Undirected";3
10262;9863;"Undirected";3
874;19760;"Undirected";1
16744;34544;"Undirected";2
2776;32690;"Undirected";5
29129;20266;"Undirected";2
32585;35826;"Undirected";1
33247;27103;"Undirected";1
19219;5969;"Undirected";7
6437;29205;"Undirected";7
21849;33886;"Undirected";1
21135;21530;"Undirected";3
37142;11738;"Undirected";2
572;11738;"Undirected";1
16973;32562;"Undirected";4
7984;29658;"Undirected";14
7078;30573;"Undirected";1
7523;25972;"Undirected";1
21530;10179;"Undirected";2
13897;30138;"Undirected";2
20122;29465;"Undirected";1
19685;16265;"Undirected";1
30613;14531;"Undirected";1
11526;7674;"Undirected";1
29279;25715;"Undirected";9
10528;7730;"Undirected";2
23477;22344;"Undirected";1
5794;3192;"Undirected";1
24026;35942;"Undirected";3
11672;36045;"Undirected";2
22334;11322;"Undirected";1
28740;19522;"Undirected";1
22894;21857;"Undirected";1
10011;6270;"Undirected";1
13424;21530;"Undirected";6
5504;12988;"Undirected";5
37064;31999;"Undirected";4
21530;7991;"Undirected";2
37346;22528;"Undirected";3
4965;11980;"Undirected";1
21871;27832;"Undirected";1
10011;20343;"Undirected";2
35231;5734;"Undirected";1
4298;4937;"Undirected";1
36212;28293;"Undirected";6
3077;32514;"Undirected";1
6820;19425;"Undirected";1
32289;32964;"Undirected";3
2193;5616;"Undirected";2
36710;35406;"Undirected";2
6679;36785;"Undirected";1
21577;17762;"Undirected";1
21735;9651;"Undirected";11
32985;908;"Undirected";2
19419;24860;"Undirected";1
25321;7832;"Undirected";1
28475;23418;"Undirected";2
12659;10838;"Undirected";1
17547;30469;"Undirected";5
29279;22334;"Undirected";2
36212;29350;"Undirected";4
26194;3410;"Undirected";3
9242;13665;"Undirected";1
23492;25715;"Undirected";3
6412;30443;"Undirected";1
35428;8630;"Undirected";1
26671;4293;"Undirected";1
5145;10838;"Undirected";1
25796;22783;"Undirected";2
9927;11526;"Undirected";1
16265;17454;"Undirected";1
22684;6369;"Undirected";2
5794;24324;"Undirected";3
8855;22445;"Undirected";1
7078;19523;"Undirected";1
18763;6820;"Undirected";1
9927;7832;"Undirected";3
32985;35428;"Undirected";1
19419;35745;"Undirected";9
7908;34795;"Undirected";4
13709;28852;"Undirected";4
9647;11490;"Undirected";1
33900;31495;"Undirected";3
10925;36212;"Undirected";2
16012;22760;"Undirected";4
12326;30443;"Undirected";1
10524;7730;"Undirected";2
9420;30810;"Undirected";1
36212;25067;"Undirected";2
15999;20733;"Undirected";2
20122;34795;"Undirected";1
14194;29721;"Undirected";1
37000;644;"Undirected";3
25067;3499;"Undirected";1
17399;9876;"Undirected";1
18391;36507;"Undirected";3
36165;29658;"Undirected";2
27419;36785;"Undirected";7
36212;24098;"Undirected";4
16604;31050;"Undirected";1
24007;4965;"Undirected";2
16973;14621;"Undirected";1
4249;21614;"Undirected";3
6326;7523;"Undirected";2
31185;572;"Undirected";1
28124;14176;"Undirected";5
5610;16008;"Undirected";1
7578;11638;"Undirected";1
28978;13947;"Undirected";3
9651;35773;"Undirected";5
11264;32895;"Undirected";1
29889;30469;"Undirected";1
28030;5049;"Undirected";1
2364;25972;"Undirected";1
14095;17925;"Undirected";8
20266;4293;"Undirected";1
1800;24806;"Undirected";2
21577;7984;"Undirected";10
36507;20427;"Undirected";1
4375;631;"Undirected";4
33482;33900;"Undirected";5
36212;35231;"Undirected";7
21784;20733;"Undirected";1
18325;21135;"Undirected";2
14307;17454;"Undirected";2
3089;11986;"Undirected";2
25796;24006;"Undirected";1
6437;30504;"Undirected";3
14194;2364;"Undirected";1
18003;25715;"Undirected";1
13293;13364;"Undirected";4
2274;5961;"Undirected";1
19785;33482;"Undirected";2
26194;35826;"Undirected";5
23700;35826;"Undirected";1
34695;6820;"Undirected";2
8215;6820;"Undirected";1
6437;24007;"Undirected";1
1424;30057;"Undirected";1
2077;36344;"Undirected";1
1145;11935;"Undirected";1
17399;7523;"Undirected";1
8258;29964;"Undirected";3
32355;14349;"Undirected";5
27419;31495;"Undirected";16
22528;8221;"Undirected";1
34791;4576;"Undirected";1
29533;21535;"Undirected";2
23113;28958;"Undirected";1
3077;6103;"Undirected";2
37497;15850;"Undirected";4
16973;631;"Undirected";1
14127;34819;"Undirected";3
35865;26232;"Undirected";1
5616;14531;"Undirected";1
26100;7523;"Undirected";1
23492;1145;"Undirected";3
26140;30201;"Undirected";4
13238;22528;"Undirected";1
23450;23216;"Undirected";1
16012;14531;"Undirected";1
25249;33482;"Undirected";16
27134;31495;"Undirected";3
1743;35231;"Undirected";2
1295;23623;"Undirected";1
24082;2922;"Undirected";1
11473;562;"Undirected";1
6437;26728;"Undirected";16
22528;6369;"Undirected";7
14095;37518;"Undirected";1
21979;35773;"Undirected";1
1490;9825;"Undirected";3
19219;30613;"Undirected";7
30443;33900;"Undirected";1
5794;23492;"Undirected";3
16996;8458;"Undirected";4
26194;20668;"Undirected";3
37346;25067;"Undirected";1
13372;1448;"Undirected";1
20122;9876;"Undirected";3
10925;29010;"Undirected";3
25796;30201;"Undirected";5
30714;37064;"Undirected";1
24523;24249;"Undirected";1
9757;34544;"Undirected";4
16973;1145;"Undirected";2
18325;33900;"Undirected";1
24026;3499;"Undirected";2
6509;22445;"Undirected";1
13668;32493;"Undirected";1
8984;32514;"Undirected";1
18684;19272;"Undirected";1
6326;32562;"Undirected";1
25321;10925;"Undirected";1
3796;22528;"Undirected";4
28087;6326;"Undirected";1
29920;35942;"Undirected";2
32964;17454;"Undirected";5
8630;2643;"Undirected";1
17861;29423;"Undirected";1
23658;11150;"Undirected";1
17621;29964;"Undirected";2
23216;34795;"Undirected";3
37346;36212;"Undirected";3
24304;18759;"Undirected";1
2193;33900;"Undirected";1
31999;32514;"Undirected";4
3410;13364;"Undirected";2
19219;1800;"Undirected";15
20427;35146;"Undirected";1
34791;26671;"Undirected";1
37520;9497;"Undirected";3
1800;9228;"Undirected";13
4249;8221;"Undirected";3
31999;11986;"Undirected";1
943;2364;"Undirected";1
10378;644;"Undirected";4
37064;6820;"Undirected";4
18325;24796;"Undirected";1
16924;874;"Undirected";3
25597;7173;"Undirected";2
29332;26895;"Undirected";1
12988;13940;"Undirected";2
27134;16008;"Undirected";3
14095;14112;"Undirected";4
7078;29895;"Undirected";2
13715;24324;"Undirected";4
9876;13668;"Undirected";2
17596;644;"Undirected";1
28217;30416;"Undirected";1
29889;13364;"Undirected";2
13818;36353;"Undirected";5
13293;19736;"Undirected";1
23450;24006;"Undirected";2
25321;26857;"Undirected";1
24324;13364;"Undirected";12
30504;15475;"Undirected";1
25321;6929;"Undirected";1
27890;18759;"Undirected";1
11672;2959;"Undirected";1
32562;26651;"Undirected";3
21432;7674;"Undirected";1
8855;16008;"Undirected";1
943;6536;"Undirected";2
29465;20477;"Undirected";2
13979;23786;"Undirected";1
908;4375;"Undirected";1
17925;6412;"Undirected";11
13933;32690;"Undirected";2
21135;4926;"Undirected";1
23999;26072;"Undirected";1
4303;1282;"Undirected";3
23477;17184;"Undirected";1
35354;26895;"Undirected";3
16540;9825;"Undirected";2
9647;29721;"Undirected";1
19886;23418;"Undirected";3
26728;7623;"Undirected";1
5610;4909;"Undirected";3
9242;31999;"Undirected";2
22963;740;"Undirected";1
35643;22445;"Undirected";1
17861;17547;"Undirected";1
32493;13947;"Undirected";1
31185;7991;"Undirected";2
1979;37346;"Undirected";4
6820;9736;"Undirected";2
14095;15640;"Undirected";3
10528;35773;"Undirected";1
6820;15775;"Undirected";1
16012;22344;"Undirected";2
31050;9647;"Undirected";3
9825;8458;"Undirected";3
33388;16924;"Undirected";3
7908;10456;"Undirected";2
8785;30057;"Undirected";1
14008;18759;"Undirected";1
33482;11322;"Undirected";3
27832;20266;"Undirected";5
14831;943;"Undirected";1
26194;11559;"Undirected";13
1571;19419;"Undirected";5
29463;19425;"Undirected";1
14095;7832;"Undirected";1
4909;7674;"Undirected";1
37064;35745;"Undirected";16
14194;8458;"Undirected";1
36507;28852;"Undirected";2
30229;14251;"Undirected";1
29718;9831;"Undirected";1
28087;36710;"Undirected";2
16012;9825;"Undirected";2
29423;33247;"Undirected";5
26232;21577;"Undirected";3
22894;7078;"Undirected";1
23658;267;"Undirected";3
27419;31105;"Undirected";1
24007;1498;"Undirected";5
7908;29658;"Undirected";1
23477;24523;"Undirected";7
32964;11738;"Undirected";6
10799;7422;"Undirected";1
19523;20266;"Undirected";2
31645;32964;"Undirected";1
3758;21535;"Undirected";11
9651;29463;"Undirected";2
31050;19736;"Undirected";3
16973;9497;"Undirected";3
21651;11738;"Undirected";1
23113;33886;"Undirected";1
34969;29350;"Undirected";3
17621;30810;"Undirected";6
9093;9651;"Undirected";5
32514;3192;"Undirected";5
4926;21535;"Undirected";2
29658;22694;"Undirected";8
13293;30469;"Undirected";1
21651;7523;"Undirected";2
15475;35146;"Undirected";1
34969;29895;"Undirected";2
3499;562;"Undirected";1
4943;16265;"Undirected";1
16924;23297;"Undirected";5
7173;3192;"Undirected";1
2221;5794;"Undirected";1
2274;37324;"Undirected";1
4375;15850;"Undirected";2
37142;7078;"Undirected";1
35826;29205;"Undirected";6
4249;36212;"Undirected";5
21350;8458;"Undirected";2
5504;29895;"Undirected";3
29129;22303;"Undirected";2
13424;34969;"Undirected";3
24618;3089;"Undirected";2
13424;35580;"Undirected";5
36776;5616;"Undirected";8
34057;1282;"Undirected";3
614;28030;"Undirected";5
8783;1534;"Undirected";6
23492;27890;"Undirected";2
19219;1145;"Undirected";11
17054;29052;"Undirected";1
5697;29721;"Undirected";1
21849;7991;"Undirected";2
11526;22606;"Undirected";1
8215;7908;"Undirected";3
8449;12256;"Undirected";22
22528;17668;"Undirected";9
31050;18578;"Undirected";1
30258;26742;"Undirected";1
32896;32544;"Undirected";2
10011;25193;"Undirected";13
25633;32964;"Undirected";2
24324;29533;"Undirected";1
3542;30528;"Undirected";1
5251;13665;"Undirected";1
1347;27134;"Undirected";1
32585;7578;"Undirected";1
19685;21577;"Undirected";1
12326;25796;"Undirected";1
16604;8223;"Undirected";1
18003;16544;"Undirected";4
7908;30504;"Undirected";1
23477;34057;"Undirected";2
37142;34875;"Undirected";2
24952;29465;"Undirected";1
1295;16996;"Undirected";1
21432;37346;"Undirected";2
11473;19523;"Undirected";2
22334;36785;"Undirected";1
21971;26140;"Undirected";5
37368;4189;"Undirected";1
22894;6820;"Undirected";4
19812;23297;"Undirected";1
19522;26072;"Undirected";1
5145;18003;"Undirected";2
25321;20427;"Undirected";2
5610;22760;"Undirected";3
1498;19419;"Undirected";2
1221;1979;"Undirected";3
9093;14621;"Undirected";9
32985;9497;"Undirected";3
2580;31924;"Undirected";3
36776;7908;"Undirected";3
34695;26754;"Undirected";3
7422;22445;"Undirected";1
33361;34875;"Undirected";1
30697;19886;"Undirected";2
4597;36045;"Undirected";1
8630;25715;"Undirected";1
13465;24676;"Undirected";1
36710;30613;"Undirected";4
6536;7238;"Undirected";2
21148;29533;"Undirected";1
35580;2364;"Undirected";1
20294;37312;"Undirected";1
2776;3512;"Undirected";2
15067;33900;"Undirected";1
16012;27419;"Undirected";2
12288;3796;"Undirected";4
4303;30573;"Undirected";3
34959;9825;"Undirected";8
6437;13668;"Undirected";1
12326;4303;"Undirected";2
25971;14725;"Undirected";2
34795;22684;"Undirected";5
17621;31633;"Undirected";5
14097;36852;"Undirected";1
26476;29502;"Undirected";3
9228;25193;"Undirected";2
32026;22694;"Undirected";5
15850;36785;"Undirected";7
13408;6509;"Undirected";1
6270;432;"Undirected";1
20733;22694;"Undirected";7
2959;13473;"Undirected";1
690;9736;"Undirected";1
24690;3089;"Undirected";1
21432;17925;"Undirected";1
19219;21857;"Undirected";1
30138;25972;"Undirected";1
9651;14251;"Undirected";1
12659;3499;"Undirected";6
35146;36045;"Undirected";5
25249;19272;"Undirected";3
22894;28751;"Undirected";1
6679;26194;"Undirected";3
37000;13940;"Undirected";1
28087;1979;"Undirected";2
23450;20427;"Undirected";2
25321;29010;"Undirected";2
5610;4838;"Undirected";1
13465;36776;"Undirected";5
4298;21535;"Undirected";1
18325;11526;"Undirected";2
13818;11490;"Undirected";2
13933;14531;"Undirected";2
35745;34875;"Undirected";11
572;1680;"Undirected";1
4249;10799;"Undirected";2
24696;22694;"Undirected";2
36383;23216;"Undirected";2
22963;18677;"Undirected";1
19425;29052;"Undirected";1
249;13979;"Undirected";5
32493;9497;"Undirected";1
21463;36045;"Undirected";8
20477;4046;"Undirected";1
37312;36536;"Undirected";1
21871;35773;"Undirected";3
926;1282;"Undirected";1
5145;24082;"Undirected";2
13124;3512;"Undirected";2
7908;8783;"Undirected";7
26752;37518;"Undirected";1
8215;21825;"Undirected";1
16973;36785;"Undirected";3
13465;21871;"Undirected";4
34868;3192;"Undirected";2
37290;20427;"Undirected";1
19736;24006;"Undirected";1
1979;19419;"Undirected";1
5610;9220;"Undirected";1
9603;29964;"Undirected";3
9093;3077;"Undirected";2
1448;30469;"Undirected";2
28124;22311;"Undirected";1
32188;23297;"Undirected";2
4298;11670;"Undirected";6
10287;31495;"Undirected";1
6270;9825;"Undirected";1
8449;29332;"Undirected";3
36165;20477;"Undirected";7
12326;17925;"Undirected";1
18578;17454;"Undirected";1
1571;11559;"Undirected";2
33247;10456;"Undirected";2
11526;25972;"Undirected";1
36463;24082;"Undirected";5
13465;31943;"Undirected";3
34868;10528;"Undirected";1
3077;22694;"Undirected";4
6437;13940;"Undirected";4
9130;5794;"Undirected";2
14327;24690;"Undirected";1
11179;30138;"Undirected";1
6437;26420;"Undirected";9
31943;35745;"Undirected";1
29889;11821;"Undirected";1
